46411,58.057
46139,58.077
46155,58.097
46267,58.118
46267,58.137
46139,58.158
45979,58.178
45835,58.197
45883,58.217
45867,58.237
45963,58.258
45995,58.278
45947,58.298
46171,58.317
46571,58.338
47275,58.357
48043,58.377
48635,58.398
49099,58.418
49372,58.437
49660,58.458
49820,58.478
49964,58.497
50060,58.518
50140,58.539
50204,58.557
50236,58.578
50268,58.598
50300,58.618
50348,58.638
50284,58.657
50252,58.679
50316,58.698
50316,58.718
50284,58.737
50348,58.758
50332,58.778
50332,58.798
50284,58.818
50316,58.838
50364,58.857
50268,58.877
50252,58.898
50172,58.917
50108,58.937
49932,58.96
49756,58.979
49324,58.998
48747,59.017
47755,59.039
46507,59.057
44842,59.077
42762,59.097
40137,59.118
37305,59.137
33592,59.158
29671,59.178
26246,59.197
23557,59.218
21269,59.237
19732,59.259
19044,59.278
18580,59.298
18340,59.317
17812,59.338
18308,59.357
18628,59.377
18916,59.398
19636,59.417
20741,59.437
22869,59.458
25526,59.478
29799,59.497
34616,59.518
37897,59.539
40761,59.557
43018,59.578
45034,59.598
46443,59.618
47707,59.637
48587,59.657
49292,59.679
49596,59.697
50252,59.718
49980,59.737
50124,59.759
50204,59.777
50204,59.797
50252,59.818
50252,59.839
50284,59.857
50268,59.877
50332,59.898
50316,59.917
50300,59.937
50316,59.958
50268,59.978
50268,59.998
50284,60.018
50268,60.039
50316,60.057
50300,60.077
50268,60.097
50300,60.118
50268,60.137
50316,60.158
50268,60.178
50300,60.197
50300,60.218
50316,60.237
50284,60.259
50268,60.278
50236,60.298
50348,60.317
50156,60.338
50204,60.357
50140,60.377
49996,60.398
49836,60.417
49548,60.437
49196,60.458
48795,60.478
48203,60.497
47371,60.518
46363,60.539
45050,60.557
43802,60.577
42346,60.598
41466,60.618
40953,60.637
40473,60.657
39897,60.679
39561,60.697
39401,60.718
39321,60.737
39401,60.758
39625,60.778
40073,60.798
40409,60.818
40697,60.838
41178,60.857
42394,60.877
43994,60.898
45163,60.917
46315,60.937
47259,60.958
48059,60.979
48683,60.998
48987,61.017
49436,61.039
49628,61.057
49884,61.077
49996,61.097
50156,61.118
50172,61.137
50156,61.158
50236,61.179
50188,61.197
50268,61.218
50268,61.237
50284,61.259
50060,61.278
50364,61.298
50124,61.317
50316,61.339
50332,61.364
50348,61.377
50348,61.398
50332,61.418
50284,61.437
50316,61.458
50268,61.478
50284,61.497
50316,61.518
50268,61.539
50268,61.557
50236,61.577
50268,61.598
50268,61.618
50284,61.638
50300,61.657
50268,61.679
50380,61.697
50316,61.718
50332,61.737
50300,61.758
50284,61.778
50220,61.798
50252,61.818
50268,61.838
50316,61.857
50284,61.877
50252,61.898
50268,61.917
50268,61.937
50252,61.958
50284,61.979
50284,61.997
50252,62.017
50316,62.038
50268,62.058
50284,62.077
50300,62.097
50300,62.118
50316,62.137
50316,62.158
50268,62.178
50236,62.197
50332,62.218
50268,62.237
50252,62.259
50284,62.277
50284,62.298
50284,62.317
50348,62.338
50316,62.357
51004,62.377
50268,62.398
50268,62.417
50316,62.437
50284,62.458
50316,62.478
50268,62.497
50220,62.518
50252,62.539
50252,62.557
50268,62.578
50236,62.598
50220,62.618
50156,62.638
50076,62.657
50012,62.679
49852,62.698
49500,62.718
48907,62.737
48187,62.758
46907,62.778
45339,62.797
43450,62.818
40986,62.838
38537,62.857
34488,62.877
30583,62.898
26886,62.917
24165,62.938
21909,62.957
20148,62.979
19412,62.997
18772,63.017
18372,63.039
18260,63.057
18228,63.078
18292,63.098
18596,63.118
19092,63.137
19924,63.158
21573,63.178
24021,63.199
27718,63.218
31319,63.237
35800,63.259
38297,63.277
41130,63.298
43274,63.317
45275,63.338
46731,63.357
47867,63.377
48731,63.398
49292,63.418
49708,63.437
49884,63.458
50044,63.478
50140,63.497
50188,63.518
50204,63.539
50220,63.557
50284,63.578
50332,63.598
50284,63.618
50268,63.638
50220,63.657
50364,63.678
50316,63.699
50252,63.717
50108,63.737
50268,63.758
50316,63.778
50348,63.797
50316,63.818
50236,63.838
50268,63.857
50220,63.877
50188,63.898
50092,63.917
49980,63.937
49740,63.958
49596,63.979
49340,63.997
48955,64.017
48267,64.039
47259,64.059
46475,64.077
46203,64.099
46235,64.118
46155,64.138
46219,64.158
46027,64.178
45803,64.198
45787,64.218
45915,64.237
45915,64.259
45931,64.278
45867,64.298
45947,64.318
46283,64.338
46827,64.357
47675,64.379
48363,64.397
48859,64.417
49244,64.438
49516,64.458
49756,64.478
49900,64.499
50012,64.518
50156,64.539
50188,64.559
50172,64.577
50236,64.598
50252,64.618
50268,64.637
50284,64.658
50268,64.677
50300,64.698
50284,64.718
50268,64.737
50188,64.758
50332,64.778
50236,64.798
50332,64.818
50316,64.838
50316,64.857
50316,64.879
50268,64.898
50284,64.917
50332,64.938
50316,64.958
50316,64.979
50284,64.998
50284,65.017
50236,65.039
50268,65.059
50252,65.077
50236,65.098
50236,65.118
50188,65.137
50012,65.158
49820,65.178
49692,65.198
49196,65.218
48715,65.237
47931,65.261
47211,65.278
46155,65.297
44810,65.318
43530,65.338
42282,65.357
41226,65.379
40793,65.397
40297,65.417
39881,65.438
39609,65.458
39193,65.478
39081,65.498
39241,65.518
39609,65.539
40041,65.559
40457,65.578
40761,65.598
41386,65.618
42730,65.637
44618,65.659
45707,65.677
46763,65.698
47643,65.718
48267,65.737
48843,65.758
49244,65.778
49580,65.798
49740,65.818
49948,65.838
50028,65.857
50124,65.879
50140,65.897
50188,65.917
50204,65.938
50236,65.957
50252,65.979
50316,65.998
50284,66.018
50300,66.039
50252,66.059
50284,66.077
50332,66.098
50316,66.118
50348,66.137
50284,66.158
50268,66.178
50268,66.199
50268,66.218
50268,66.237
50396,66.258
50316,66.278
50252,66.298
50300,66.318
50284,66.338
50252,66.363
50108,66.378
50316,66.398
50268,66.418
50332,66.438
50332,66.458
50252,66.478
50284,66.499
50300,66.518
50252,66.539
50268,66.559
50364,66.578
50268,66.598
50268,66.618
50236,66.638
50252,66.659
50076,66.677
50252,66.698
50332,66.718
50252,66.737
50268,66.758
50268,66.778
50268,66.798
50268,66.818
50332,66.838
50268,66.857
50252,66.879
50252,66.897
50268,66.917
50236,66.938
50252,66.957
50252,66.979
50268,66.998
50284,67.018
50332,67.039
50284,67.059
50284,67.077
50268,67.098
50252,67.118
50332,67.137
50268,67.158
50284,67.178
50268,67.199
50268,67.218
50268,67.237
50252,67.259
50252,67.278
50284,67.298
50316,67.318
50204,67.338
50300,67.357
50252,67.379
50268,67.397
50268,67.417
50268,67.438
50284,67.458
50268,67.478
50252,67.499
50332,67.518
50252,67.539
50284,67.559
50284,67.578
50284,67.598
50492,67.619
50268,67.638
50268,67.658
50268,67.678
50252,67.698
50268,67.718
50252,67.737
50316,67.759
50284,67.778
50284,67.798
50252,67.818
50268,67.838
50284,67.857
50316,67.879
50492,67.898
50284,67.917
50316,67.938
50268,67.958
50252,67.979
50268,67.998
50268,68.017
50572,68.039
50332,68.059
50380,68.077
50284,68.098
50396,68.118
50412,68.137
50284,68.158
50332,68.178
50268,68.199
50284,68.218
50252,68.237
50252,68.258
50268,68.278
50284,68.298
50252,68.318
50268,68.338
50284,68.357
50316,68.379
50252,68.398
50252,68.417
50268,68.438
50540,68.458
50284,68.478
50316,68.499
50284,68.518
50268,68.539
50268,68.559
50268,68.578
50204,68.598
50332,68.618
50316,68.638
50332,68.659
50316,68.677
50284,68.698
50284,68.718
50268,68.737
50316,68.758
50268,68.778
50268,68.798
50252,68.818
50236,68.838
50172,68.857
50172,68.879
50092,68.898
49996,68.917
49868,68.938
49628,68.957
49324,68.979
48827,68.998
48331,69.018
47579,69.039
46619,69.059
45355,69.077
43722,69.098
42154,69.118
41370,69.137
40953,69.158
40665,69.178
40089,69.198
39529,69.218
39257,69.237
39193,69.259
39129,69.278
39273,69.298
39561,69.318
40025,69.338
40409,69.357
41226,69.379
42346,69.397
44058,69.417
45691,69.438
46363,69.458
47307,69.478
48075,69.499
48683,69.518
49083,69.539
49516,69.559
49708,69.578
49884,69.598
50044,69.618
50140,69.638
50236,69.659
50252,69.677
50236,69.698
50188,69.718
50268,69.737
50236,69.758
50316,69.778
50316,69.798
50316,69.818
50268,69.838
50268,69.857
50300,69.879
50316,69.897
50268,69.917
50268,69.938
50204,69.958
50204,69.979
50076,69.999
49964,70.017
49756,70.038
49548,70.059
49244,70.077
48731,70.098
47931,70.118
47035,70.137
46363,70.158
46075,70.178
45995,70.198
46123,70.218
46059,70.238
45867,70.259
45803,70.278
45851,70.298
45867,70.318
46011,70.338
46123,70.357
46139,70.379
46267,70.397
46283,70.417
46731,70.438
47579,70.458
48363,70.478
48875,70.498
49260,70.518
49516,70.539
49740,70.559
49932,70.578
50028,70.598
50092,70.618
50156,70.637
50220,70.658
50268,70.677
50268,70.698
50316,70.718
50284,70.737
50204,70.758
50268,70.778
50268,70.797
50252,70.818
50956,70.838
50236,70.857
50188,70.879
50124,70.898
50012,70.917
49932,70.938
49676,70.958
49260,70.979
48571,70.998
47723,71.018
46347,71.039
44586,71.059
42538,71.077
39817,71.098
36744,71.118
32743,71.137
28326,71.158
24726,71.178
22501,71.198
20677,71.218
19716,71.237
18900,71.259
18516,71.278
18308,71.298
18212,71.318
18276,71.338
18484,71.358
18916,71.379
19460,71.398
20372,71.417
22245,71.438
24533,71.458
29223,71.478
33304,71.499
36840,71.518
40249,71.539
43530,71.565
44762,71.577
46523,71.598
47755,71.618
48555,71.637
49180,71.658
49724,71.677
49868,71.698
50012,71.718
50108,71.737
50188,71.758
50220,71.778
50220,71.798
50236,71.818
50268,71.838
50284,71.857
50268,71.879
50300,71.897
50332,71.917
50332,71.938
50220,71.957
50332,71.979
50268,71.998
50300,72.017
50284,72.039
50284,72.059
50396,72.077
50300,72.098
50268,72.118
49884,72.137
50268,72.158
50348,72.178
50316,72.198
50268,72.218
50268,72.237
50300,72.259
50284,72.278
50300,72.297
50316,72.318
50252,72.338
50284,72.357
50268,72.379
50268,72.397
50252,72.417
50268,72.438
50252,72.458
50188,72.478
50252,72.499
50284,72.518
50252,72.539
50268,72.558
50268,72.578
50268,72.598
50316,72.618
50284,72.637
50284,72.659
50252,72.677
50252,72.698
50252,72.718
50252,72.737
50284,72.758
50268,72.778
50284,72.798
50284,72.818
50236,72.838
50252,72.857
50268,72.878
50284,72.898
50284,72.917
50268,72.938
50268,72.957
50268,72.979
50268,72.998
50268,73.018
50220,73.039
50252,73.059
50284,73.077
50284,73.098
50252,73.118
50268,73.137
50268,73.158
50300,73.178
50268,73.199
50284,73.218
50332,73.237
50284,73.259
50268,73.278
50284,73.298
50268,73.318
50284,73.338
50332,73.357
50268,73.379
50332,73.397
50284,73.417
50284,73.438
50284,73.458
50316,73.478
50316,73.499
50316,73.518
50268,73.539
50316,73.559
50252,73.578
50268,73.598
50268,73.618
50284,73.638
50220,73.658
50284,73.678
50252,73.698
50236,73.718
50140,73.737
50140,73.758
50012,73.778
49852,73.798
49644,73.818
49468,73.838
49067,73.857
48411,73.879
47611,73.898
46779,73.917
46043,73.938
46027,73.957
46059,73.979
46027,73.998
45899,74.018
45819,74.039
45739,74.059
45803,74.077
45979,74.098
46139,74.118
46267,74.137
46187,74.158
46059,74.178
46107,74.199
46603,74.218
47499,74.237
48315,74.259
48907,74.278
49260,74.298
49516,74.319
49708,74.338
49964,74.358
50012,74.379
50156,74.397
50204,74.417
50220,74.438
50236,74.458
50396,74.478
50252,74.498
50268,74.518
50316,74.539
50284,74.559
50316,74.578
50364,74.598
50284,74.618
50284,74.637
50268,74.659
50284,74.677
50364,74.698
50284,74.718
50300,74.737
50204,74.759
50252,74.778
50236,74.798
50268,74.818
50236,74.838
50188,74.857
50076,74.879
49980,74.897
49772,74.917
49500,74.938
49212,74.957
48715,74.979
48219,74.998
47307,75.017
46603,75.039
45339,75.059
44298,75.077
42730,75.098
41674,75.118
41002,75.137
40617,75.158
39993,75.178
39481,75.199
39241,75.218
39161,75.237
39241,75.259
39497,75.278
39881,75.297
40201,75.318
40585,75.338
41226,75.357
42554,75.379
43882,75.397
45355,75.417
46427,75.438
47355,75.458
48043,75.478
48667,75.498
49051,75.518
49420,75.539
49692,75.559
49916,75.578
50060,75.598
50124,75.618
50140,75.637
50188,75.659
50284,75.677
50268,75.698
50284,75.718
50332,75.737
50284,75.758
50284,75.779
50284,75.797
50268,75.818
50268,75.838
50316,75.857
50316,75.879
50316,75.897
50348,75.917
50252,75.938
50332,75.958
50300,75.978
50252,75.998
50284,76.017
50220,76.039
50204,76.059
50076,76.077
50092,76.098
49884,76.118
49628,76.137
49228,76.158
48539,76.178
47403,76.198
46155,76.218
44442,76.237
42090,76.259
39689,76.278
36889,76.297
32615,76.318
28358,76.339
24453,76.364
22533,76.379
20789,76.397
19620,76.418
20196,76.439
18628,76.458
18308,76.478
18228,76.499
18308,76.517
18532,76.538
18884,76.558
19524,76.577
20725,76.599
22773,76.618
25398,76.637
30231,76.659
34392,76.677
37993,76.698
40857,76.718
42986,76.737
45243,76.758
46603,76.778
47835,76.797
48603,76.818
49244,76.838
49612,76.857
49868,76.879
50028,76.897
50108,76.917
50252,76.938
50204,76.958
50220,76.979
50252,76.998
50284,77.017
50316,77.039
50332,77.059
50316,77.077
50284,77.099
50252,77.118
50252,77.137
50268,77.158
50284,77.178
50284,77.199
50284,77.218
50236,77.237
50204,77.259
50284,77.278
50252,77.298
50252,77.318
50316,77.338
50316,77.357
50284,77.379
50332,77.397
50236,77.417
50236,77.438
50204,77.458
50204,77.478
50108,77.499
49996,77.518
49836,77.539
49644,77.559
49388,77.578
49051,77.598
48603,77.618
47707,77.638
46859,77.659
46219,77.677
46059,77.698
46059,77.718
45947,77.737
45851,77.758
45867,77.778
45835,77.798
45867,77.818
46011,77.838
46219,77.864
46251,77.878
46171,77.898
46043,77.917
46219,77.938
46811,77.958
47787,77.978
48491,77.998
48971,78.017
49308,78.039
49580,78.059
49724,78.077
49916,78.098
50060,78.118
50108,78.137
50156,78.158
50220,78.178
50316,78.198
50268,78.218
50284,78.237
50316,78.259
50284,78.278
50268,78.298
50284,78.318
50284,78.338
50332,78.357
50348,78.379
50300,78.397
50284,78.418
50316,78.439
50300,78.457
50316,78.478
50316,78.499
50284,78.518
50268,78.539
50316,78.559
50284,78.578
50284,78.598
50284,78.618
50348,78.638
50284,78.658
50300,78.678
50284,78.698
50316,78.718
50284,78.737
50252,78.758
50284,78.778
50236,78.798
50252,78.818
50204,78.838
50140,78.857
50124,78.879
49900,78.898
49692,78.919
49372,78.938
49099,78.958
48475,78.979
47883,78.998
47019,79.017
45883,79.039
44522,79.059
43258,79.077
41818,79.098
40953,79.118
40729,79.137
40249,79.158
39849,79.178
39353,79.199
39225,79.218
39225,79.237
39353,79.259
39721,79.278
40089,79.298
40297,79.318
40777,79.338
41450,79.357
42906,79.379
44186,79.397
45643,79.419
46635,79.438
47563,79.458
48203,79.478
48667,79.499
49099,79.517
49484,79.538
49724,79.558
49900,79.578
50028,79.599
50092,79.618
50092,79.638
50188,79.659
50188,79.677
50252,79.698
50268,79.718
50268,79.737
50284,79.758
50316,79.778
50252,79.798
50332,79.818
50316,79.838
50284,79.857
50332,79.879
50332,79.898
50284,79.919
50300,79.938
50316,79.957
50284,79.979
50316,79.998
50332,80.017
50300,80.039
50268,80.059
50268,80.078
50236,80.098
50332,80.118
50316,80.137
50348,80.158
50284,80.178
50300,80.199
50268,80.219
50316,80.237
50284,80.258
50636,80.278
50284,80.298
50284,80.318
50284,80.338
50348,80.357
50284,80.379
50284,80.397
50300,80.419
50220,80.438
50284,80.458
50316,80.478
50332,80.499
50268,80.517
50252,80.538
50268,80.558
50300,80.578
50300,80.599
50284,80.618
50316,80.638
50220,80.659
50268,80.677
50268,80.698
50332,80.718
50284,80.737
50268,80.758
50268,80.778
50284,80.798
50236,80.818
50236,80.838
50252,80.857
50252,80.879
50444,80.898
50284,80.919
50252,80.938
50252,80.957
50268,80.979
50236,80.998
50268,81.017
50268,81.038
50332,81.059
50268,81.077
50220,81.098
50252,81.118
50252,81.137
50284,81.158
50268,81.178
50268,81.199
50396,81.218
50316,81.237
50268,81.259
50268,81.278
50252,81.298
50268,81.318
50316,81.338
50252,81.363
50348,81.378
50284,81.398
50268,81.418
50268,81.439
50252,81.458
50284,81.478
50284,81.499
50284,81.518
50236,81.539
50252,81.558
50252,81.578
50204,81.598
50316,81.618
50284,81.638
50284,81.659
50300,81.677
50380,81.698
50284,81.718
50252,81.737
50284,81.758
50284,81.778
50252,81.797
50252,81.818
50252,81.838
50284,81.857
50268,81.879
50252,81.897
50284,81.919
50268,81.938
50268,81.957
50252,81.979
50252,81.998
50252,82.017
50316,82.039
50284,82.058
50268,82.077
50284,82.098
50252,82.118
50236,82.137
50284,82.158
50268,82.178
50252,82.199
50268,82.218
50284,82.237
50268,82.259
50284,82.278
50380,82.298
50284,82.318
50300,82.338
50252,82.357
50268,82.379
50284,82.397
50268,82.418
50332,82.438
50236,82.458
50252,82.478
50252,82.499
50284,82.518
50316,82.539
50268,82.558
50252,82.577
50252,82.598
50284,82.618
50316,82.638
50284,82.659
50284,82.677
50268,82.698
50236,82.718
50268,82.737
50252,82.758
50268,82.778
50284,82.798
50268,82.818
50284,82.838
50268,82.857
50236,82.879
50268,82.898
50252,82.919
50284,82.938
50284,82.958
50284,82.978
50300,82.998
49884,83.018
50236,83.039
50252,83.059
50508,83.077
50300,83.098
50348,83.118
50220,83.138
50284,83.158
50268,83.178
50268,83.199
50284,83.218
50268,83.237
50316,83.259
50316,83.278
50316,83.298
50252,83.318
50236,83.338
50268,83.357
50284,83.379
50284,83.397
50268,83.418
50316,83.439
50268,83.458
50268,83.478
50284,83.499
50236,83.518
50204,83.539
50252,83.559
50236,83.578
50268,83.598
50252,83.618
50252,83.637
50268,83.659
50284,83.677
50268,83.698
50284,83.718
50316,83.737
50236,83.758
50252,83.778
50268,83.798
50284,83.818
50316,83.838
50284,83.857
50268,83.879
50268,83.898
50236,83.919
50220,83.938
50268,83.957
50252,83.979
50252,83.998
50284,84.018
50268,84.039
50284,84.059
50268,84.078
50284,84.098
50284,84.118
50268,84.137
50316,84.163
50332,84.178
50284,84.198
50284,84.218
50268,84.237
50268,84.259
50252,84.278
50268,84.298
50316,84.318
50252,84.338
50252,84.357
50268,84.379
50268,84.397
50284,84.419
50284,84.438
50332,84.458
50268,84.478
50252,84.499
50252,84.518
50268,84.539
50300,84.559
50284,84.577
50284,84.598
50316,84.618
50252,84.637
50268,84.659
50252,84.677
50300,84.698
50268,84.718
50268,84.737
50252,84.758
50268,84.778
50268,84.798
50204,84.818
50316,84.838
50284,84.857
50268,84.879
50284,84.897
50268,84.919
50268,84.938
50268,84.957
50268,84.978
50284,84.999
50268,85.018
50348,85.039
50284,85.058
50268,85.078
50236,85.098
50220,85.118
50284,85.137
50268,85.158
50268,85.177
50284,85.198
50252,85.218
50268,85.237
50268,85.258
50268,85.278
50300,85.298
50268,85.318
50268,85.338
50252,85.357
50284,85.379
50268,85.397
50268,85.419
50284,85.438
50268,85.458
50268,85.478
50268,85.499
50268,85.518
50252,85.539
50284,85.559
50284,85.577
50252,85.598
50316,85.618
50268,85.638
50252,85.659
50252,85.677
50252,85.698
50284,85.718
50268,85.737
50252,85.759
50268,85.778
50220,85.798
50268,85.819
50316,85.839
50220,85.858
50316,85.878
50268,85.897
50284,85.919
50284,85.938
50284,85.958
50252,85.979
50284,85.998
50300,86.017
50332,86.039
50284,86.059
50268,86.077
50268,86.098
50284,86.118
50268,86.137
50284,86.158
50220,86.178
50236,86.198
50284,86.218
50268,86.237
50252,86.259
50284,86.278
50508,86.298
50268,86.318
